#Motion tracking data recorded with Pytrak 0.2.0
time,sensor,x,y,z,quality
10468,3,117.4254,-54.4711,-271.4625,2360.0
10470,1,129.2572,-43.3090,-255.3891,3720.0
10470,2,133.2756,-2.9021,-255.6123,3868.0
10470,3,117.4254,-54.2479,-271.4625,2364.0
10471,1,129.0340,-43.0857,-255.1658,3724.0
10471,2,133.4988,-3.1254,-255.6123,3880.0
10471,3,117.4254,-54.2479,-271.4625,2364.0
10472,1,129.0340,-43.0857,-255.1658,3724.0
10472,2,133.7221,-3.3486,-255.6123,3892.0
10472,3,117.4254,-54.2479,-271.4625,2364.0
10474,1,129.0340,-43.0857,-255.1658,3728.0
10474,2,133.9453,-3.5719,-255.6123,3908.0
10474,3,117.4254,-54.2479,-271.6857,2364.0
10475,1,129.0340,-43.0857,-255.1658,3728.0
10475,2,133.9453,-4.0184,-255.8355,3920.0
10475,3,117.2021,-54.0246,-271.6857,2368.0
10476,1,129.0340,-43.0857,-255.1658,3728.0
10476,2,134.1686,-4.2416,-255.8355,3932.0
10476,3,117.2021,-54.0246,-271.6857,2368.0
10478,1,129.0340,-43.0857,-255.1658,3732.0
10478,2,134.3918,-4.4648,-255.8355,3944.0
10478,3,117.2021,-54.0246,-271.6857,2368.0
10479,1,129.0340,-43.0857,-255.1658,3732.0
10479,2,134.3918,-4.4648,-255.8355,3956.0
10479,3,117.2021,-53.8014,-271.6857,2372.0
10480,1,129.0340,-42.8625,-255.1658,3736.0
10480,2,134.6150,-4.6881,-255.8355,3964.0
10480,3,117.2021,-53.5781,-271.9090,2372.0
10482,1,129.0340,-42.8625,-255.1658,3736.0
10482,2,134.6150,-4.9113,-255.8355,3976.0
10482,3,117.2021,-53.5781,-271.9090,2372.0
10483,1,129.0340,-42.6393,-255.1658,3736.0
10483,2,134.8383,-4.9113,-255.8355,3988.0
10483,3,117.2021,-53.3549,-271.9090,2376.0
10485,1,128.8107,-42.1928,-255.1658,3744.0
10485,2,134.8383,-4.9113,-255.8355,3996.0
10485,3,117.2021,-53.1316,-271.9090,2376.0
10487,1,128.8107,-41.7463,-255.1658,3748.0
10487,2,134.8383,-5.1346,-255.8355,4016.0
10487,3,117.2021,-52.6852,-272.1322,2380.0
10489,1,128.5875,-41.2998,-254.9426,3752.0
10489,2,134.8383,-5.1346,-255.8355,4020.0
10489,3,117.2021,-52.4619,-272.1322,2384.0
10490,1,128.5875,-41.0766,-254.9426,3752.0
10490,2,134.8383,-5.1346,-255.8355,4028.0
10490,3,116.9789,-52.2387,-272.3555,2384.0
10491,1,128.3643,-40.8533,-254.9426,3752.0
10491,2,134.8383,-5.1346,-255.8355,4036.0
10491,3,116.9789,-52.0154,-272.3555,2388.0
10493,1,128.3643,-40.6301,-254.9426,3752.0
10493,2,134.8383,-4.9113,-255.8355,4044.0
10493,3,116.9789,-51.7922,-272.5787,2392.0
10494,1,128.3643,-40.4068,-254.9426,3752.0
10494,2,134.8383,-4.9113,-255.8355,4052.0
10494,3,116.9789,-51.5689,-272.5787,2392.0
10495,1,128.3643,-40.4068,-254.9426,3748.0
10495,2,134.8383,-4.9113,-255.8355,4060.0
10495,3,116.9789,-51.3457,-272.5787,2392.0
10497,1,128.3643,-40.1836,-254.9426,3748.0
10497,2,134.8383,-4.9113,-255.8355,4064.0
10497,3,116.7557,-50.8992,-272.8020,2396.0
10498,1,128.1410,-40.1836,-254.9426,3744.0
10498,2,134.6150,-4.9113,-255.8355,4072.0
10498,3,116.7557,-50.6760,-272.8020,2396.0
10500,1,128.1410,-39.9604,-254.9426,3744.0
10500,2,134.6150,-4.9113,-255.8355,4076.0
10500,3,116.7557,-50.4527,-272.8020,2396.0
10502,1,128.1410,-39.5139,-254.9426,3740.0
10502,2,134.6150,-4.6881,-255.8355,4088.0
10502,3,116.5324,-50.0062,-273.0252,2396.0
10504,1,128.1410,-39.5139,-254.9426,3740.0
10504,2,134.6150,-4.6881,-255.8355,4096.0
10504,3,116.5324,-49.7830,-273.0252,2396.0
10505,1,127.9178,-39.2906,-254.9426,3736.0
10505,2,134.6150,-4.6881,-255.8355,4100.0
10505,3,116.5324,-49.5598,-273.0252,2396.0
10506,1,127.9178,-39.2906,-254.9426,3736.0
10506,2,134.3918,-4.6881,-255.8355,4104.0
10506,3,116.5324,-49.5598,-273.2484,2396.0
10508,1,127.9178,-39.0674,-254.9426,3732.0
10508,2,134.3918,-4.4648,-255.8355,4108.0
10508,3,116.5324,-49.3365,-273.2484,2396.0
10509,1,127.9178,-38.8441,-254.9426,3732.0
10509,2,134.3918,-4.4648,-255.8355,4112.0
10509,3,116.3092,-49.1133,-273.2484,2396.0
10510,1,127.9178,-38.8441,-254.9426,3728.0
10510,2,134.3918,-4.4648,-255.8355,4116.0
10510,3,116.3092,-48.8900,-273.2484,2396.0
10512,1,127.6945,-38.6209,-254.9426,3728.0
10512,2,134.1686,-4.2416,-255.8355,4120.0
10512,3,116.3092,-48.8900,-273.2484,2392.0
10513,1,127.6945,-38.3977,-254.7193,3724.0
10513,2,134.1686,-4.2416,-255.8355,4124.0
10513,3,116.3092,-48.6668,-273.2484,2392.0
10517,1,127.6945,-37.9512,-254.7193,3716.0
10517,2,133.7221,-3.7951,-255.8355,4136.0
10517,3,116.0859,-48.2203,-273.2484,2392.0
10519,1,127.4713,-37.9512,-254.7193,3716.0
10519,2,133.7221,-3.5719,-255.8355,4136.0
10519,3,116.0859,-47.9971,-273.2484,2388.0
10520,1,127.4713,-37.7279,-254.7193,3712.0
10520,2,133.4988,-3.5719,-255.8355,4140.0
10520,3,116.0859,-47.7738,-273.2484,2388.0
10521,1,127.4713,-37.5047,-254.7193,3708.0
10521,2,133.4988,-3.3486,-255.8355,4140.0
10521,3,115.8627,-47.5506,-273.2484,2388.0
10523,1,127.4713,-37.2814,-254.7193,3708.0
10523,2,133.2756,-3.3486,-255.8355,4140.0
10523,3,115.8627,-47.5506,-273.2484,2388.0
10524,1,127.2480,-37.0582,-254.7193,3704.0
10524,2,133.2756,-3.1254,-255.8355,4140.0
10524,3,115.8627,-47.3273,-273.2484,2388.0
10525,1,127.2480,-37.0582,-254.7193,3704.0
10525,2,133.0523,-2.9021,-255.8355,4140.0
10525,3,115.8627,-47.1041,-273.2484,2388.0
10527,1,127.2480,-36.8350,-254.7193,3700.0
10527,2,133.0523,-2.9021,-255.8355,4140.0
10527,3,115.6395,-47.1041,-273.2484,2384.0
10528,1,127.0248,-36.6117,-254.7193,3696.0
10528,2,132.8291,-2.6789,-255.8355,4140.0
10528,3,115.6395,-46.8809,-273.2484,2384.0
10530,1,127.0248,-36.3885,-254.7193,3696.0
10530,2,132.8291,-2.6789,-255.8355,4140.0
10530,3,115.6395,-46.8809,-273.0252,2384.0
10531,1,127.0248,-36.1652,-254.7193,3692.0
10531,2,132.6059,-2.4557,-255.8355,4140.0
10531,3,115.6395,-46.6576,-273.0252,2384.0
10532,1,127.0248,-36.1652,-254.4961,3688.0
10532,2,132.6059,-2.4557,-255.6123,4136.0
10532,3,115.4162,-46.6576,-273.0252,2380.0
10534,1,126.8016,-35.9420,-254.4961,3688.0
10534,2,132.3826,-2.2324,-255.6123,4136.0
10534,3,115.4162,-46.4344,-272.8020,2380.0
10535,1,126.8016,-35.7188,-254.4961,3684.0
10535,2,132.3826,-2.2324,-255.6123,4132.0
10535,3,115.4162,-46.4344,-272.8020,2380.0
10536,1,126.8016,-35.7188,-254.4961,3680.0
10536,2,132.3826,-2.0092,-255.6123,4132.0
10536,3,115.4162,-46.2111,-272.8020,2380.0
10538,1,126.8016,-35.4955,-254.4961,3680.0
10538,2,132.1594,-2.0092,-255.6123,4128.0
10538,3,115.1930,-46.2111,-272.5787,2376.0
10539,1,126.5783,-35.2723,-254.4961,3676.0
10539,2,132.1594,-2.0092,-255.6123,4128.0
10539,3,115.1930,-45.9879,-272.5787,2376.0
10540,1,126.5783,-35.2723,-254.4961,3672.0
10540,2,131.9361,-1.7859,-255.6123,4124.0
10540,3,115.1930,-45.9879,-272.5787,2376.0
10542,1,126.5783,-35.0490,-254.4961,3668.0
10542,2,131.9361,-1.7859,-255.6123,4120.0
10542,3,115.1930,-45.9879,-272.3555,2376.0
10545,1,126.3551,-34.8258,-254.4961,3664.0
10545,2,131.9361,-1.7859,-255.6123,4116.0
10545,3,114.9697,-45.7646,-272.1322,2372.0
10546,1,126.3551,-34.8258,-254.2729,3660.0
10546,2,131.7129,-1.7859,-255.3891,4112.0
10546,3,114.9697,-45.7646,-272.1322,2372.0
10547,1,126.3551,-34.6025,-254.2729,3660.0
10547,2,131.7129,-1.5627,-255.3891,4112.0
10547,3,114.9697,-45.5414,-272.1322,2372.0
10549,1,126.3551,-34.6025,-254.2729,3656.0
10549,2,131.7129,-1.5627,-255.3891,4108.0
10549,3,114.9697,-45.5414,-271.9090,2372.0
10550,1,126.3551,-34.3793,-254.2729,3652.0
10550,2,131.7129,-1.5627,-255.3891,4108.0
10550,3,114.9697,-45.5414,-271.9090,2372.0
10551,1,126.3551,-34.3793,-254.2729,3652.0
10551,2,131.7129,-1.5627,-255.3891,4104.0
10551,3,114.7465,-45.5414,-271.9090,2372.0
10553,1,126.3551,-34.3793,-254.2729,3648.0
10553,2,131.7129,-1.5627,-255.3891,4104.0
10553,3,114.7465,-45.5414,-271.6857,2372.0
10554,1,126.3551,-34.1561,-254.2729,3644.0
10554,2,131.7129,-1.5627,-255.3891,4100.0
10554,3,114.7465,-45.5414,-271.6857,2368.0
10555,1,126.1318,-34.1561,-254.2729,3644.0
10555,2,131.7129,-1.5627,-255.1658,4100.0
10555,3,114.7465,-45.3182,-271.6857,2368.0
10557,1,126.1318,-34.1561,-254.2729,3640.0
10557,2,131.7129,-1.7859,-255.1658,4100.0
10557,3,114.7465,-45.3182,-271.4625,2368.0
10558,1,126.1318,-34.1561,-254.2729,3640.0
10558,2,131.7129,-1.7859,-255.1658,4100.0
10558,3,114.7465,-45.3182,-271.4625,2368.0
10560,1,126.1318,-34.1561,-254.2729,3636.0
10560,2,131.7129,-1.7859,-255.1658,4096.0
10560,3,114.7465,-45.0949,-271.4625,2368.0
10561,1,126.1318,-33.9328,-254.2729,3636.0
10561,2,131.7129,-1.7859,-255.1658,4096.0
10561,3,114.7465,-45.0949,-271.4625,2368.0
10564,1,126.1318,-33.9328,-254.2729,3632.0
10564,2,131.7129,-1.7859,-255.1658,4096.0
10564,3,114.7465,-45.0949,-271.2393,2368.0
10565,1,126.1318,-33.9328,-254.2729,3632.0
10565,2,131.7129,-1.7859,-255.1658,4096.0
10565,3,114.5232,-45.0949,-271.2393,2364.0
10568,1,126.1318,-33.9328,-254.2729,3628.0
10568,2,131.7129,-1.7859,-255.1658,4096.0
10568,3,114.5232,-45.0949,-271.2393,2364.0
10571,1,126.1318,-33.9328,-254.2729,3624.0
10571,2,131.7129,-1.7859,-254.9426,4100.0
10571,3,114.5232,-44.8717,-271.2393,2364.0
10573,1,126.1318,-33.9328,-254.2729,3624.0
10573,2,131.7129,-2.0092,-254.9426,4100.0
10573,3,114.5232,-44.8717,-271.0160,2364.0
10575,1,126.1318,-33.9328,-254.2729,3620.0
10575,2,131.7129,-2.0092,-254.9426,4104.0
10575,3,114.5232,-44.8717,-271.0160,2364.0
10576,1,126.1318,-33.9328,-254.2729,3620.0
10576,2,131.7129,-2.0092,-254.9426,4104.0
10576,3,114.3000,-44.8717,-271.0160,2364.0
10580,1,126.1318,-33.9328,-254.2729,3620.0
10580,2,131.7129,-2.2324,-254.7193,4116.0
10580,3,114.0768,-44.6484,-270.5695,2364.0
10581,1,126.1318,-33.9328,-254.2729,3616.0
10581,2,131.7129,-2.2324,-254.7193,4120.0
10581,3,114.0768,-44.6484,-270.5695,2360.0
10586,1,126.1318,-33.9328,-254.2729,3616.0
10586,2,131.7129,-2.4557,-254.4961,4132.0
10586,3,113.8535,-44.6484,-270.3463,2360.0
10587,1,126.1318,-33.9328,-254.2729,3616.0
10587,2,131.7129,-2.4557,-254.4961,4136.0
10587,3,113.6303,-44.4252,-270.1230,2360.0
10588,1,126.1318,-33.9328,-254.2729,3616.0
10588,2,131.7129,-2.4557,-254.2729,4140.0
10588,3,113.6303,-44.4252,-270.1230,2360.0
10590,1,126.1318,-33.9328,-254.2729,3616.0
10590,2,131.7129,-2.4557,-254.2729,4144.0
10590,3,113.6303,-44.4252,-270.1230,2360.0
10591,1,126.1318,-33.9328,-254.2729,3616.0
10591,2,131.7129,-2.4557,-254.2729,4148.0
10591,3,113.6303,-44.4252,-270.1230,2360.0
10592,1,126.1318,-33.9328,-254.2729,3616.0
10592,2,131.7129,-2.4557,-254.2729,4152.0
10592,3,113.6303,-44.4252,-270.1230,2360.0
10596,1,126.1318,-33.9328,-254.2729,3616.0
10596,2,131.9361,-2.6789,-254.2729,4160.0
10596,3,113.4070,-44.2020,-269.8998,2360.0
10601,1,126.1318,-33.9328,-254.2729,3616.0
10601,2,131.9361,-2.6789,-254.2729,4172.0
10601,3,113.4070,-43.9787,-269.8998,2360.0
10602,1,126.1318,-33.9328,-254.2729,3616.0
10602,2,131.9361,-2.6789,-254.2729,4176.0
10602,3,113.4070,-43.9787,-269.8998,2360.0
10603,1,126.1318,-34.1561,-254.2729,3616.0
10603,2,131.9361,-2.6789,-254.2729,4176.0
10603,3,113.4070,-43.9787,-269.8998,2360.0
10605,1,126.1318,-34.1561,-254.2729,3616.0
10605,2,131.9361,-2.6789,-254.0496,4180.0
10605,3,113.1838,-43.9787,-269.8998,2360.0
10606,1,125.9086,-34.1561,-254.2729,3616.0
10606,2,131.9361,-2.6789,-254.0496,4184.0
10606,3,113.1838,-43.7555,-269.6766,2360.0
10609,1,125.9086,-34.1561,-254.2729,3620.0
10609,2,131.9361,-2.6789,-254.0496,4188.0
10609,3,113.1838,-43.7555,-269.6766,2360.0
10614,1,125.9086,-34.1561,-254.2729,3620.0
10614,2,131.7129,-2.6789,-254.0496,4200.0
10614,3,112.9605,-43.5322,-269.6766,2360.0
10616,1,125.9086,-34.1561,-254.2729,3620.0
10616,2,131.7129,-2.6789,-254.0496,4200.0
10616,3,112.9605,-43.5322,-269.6766,2360.0
10617,1,125.9086,-34.1561,-254.2729,3624.0
10617,2,131.7129,-2.6789,-254.0496,4204.0
10617,3,112.9605,-43.3090,-269.6766,2360.0
10618,1,125.9086,-34.1561,-254.2729,3624.0
10618,2,131.7129,-2.6789,-254.0496,4208.0
10618,3,112.9605,-43.3090,-269.6766,2360.0
10620,1,125.9086,-34.1561,-254.2729,3624.0
10620,2,131.7129,-2.6789,-254.0496,4208.0
10620,3,112.9605,-43.3090,-269.6766,2360.0
10621,1,125.9086,-34.1561,-254.2729,3624.0
10621,2,131.7129,-2.6789,-254.0496,4212.0
10621,3,112.9605,-43.3090,-269.6766,2360.0
10622,1,125.9086,-34.1561,-254.2729,3624.0
10622,2,131.7129,-2.6789,-253.8264,4212.0
10622,3,112.7373,-43.0857,-269.4533,2360.0
10625,1,125.9086,-34.1561,-254.2729,3624.0
10625,2,131.7129,-2.6789,-253.8264,4220.0
10625,3,112.7373,-43.0857,-269.4533,2356.0
10626,1,125.9086,-34.1561,-254.2729,3624.0
10626,2,131.7129,-2.6789,-253.8264,4220.0
10626,3,112.7373,-43.0857,-269.4533,2356.0
10628,1,125.9086,-34.1561,-254.2729,3624.0
10628,2,131.7129,-2.6789,-253.8264,4224.0
10628,3,112.7373,-42.8625,-269.4533,2356.0
10631,1,125.9086,-34.1561,-254.2729,3628.0
10631,2,131.7129,-2.6789,-253.8264,4228.0
10631,3,112.7373,-42.8625,-269.4533,2356.0
10632,1,125.9086,-34.1561,-254.2729,3628.0
10632,2,131.7129,-2.6789,-253.8264,4228.0
10632,3,112.7373,-42.8625,-269.4533,2356.0
10633,1,125.9086,-34.1561,-254.2729,3628.0
10633,2,131.7129,-2.6789,-253.8264,4232.0
10633,3,112.7373,-42.8625,-269.4533,2356.0
10635,1,125.9086,-34.1561,-254.2729,3628.0
10635,2,131.7129,-2.6789,-253.8264,4236.0
10635,3,112.7373,-42.8625,-269.4533,2352.0
10636,1,125.9086,-34.1561,-254.2729,3628.0
10636,2,131.7129,-2.6789,-253.8264,4236.0
10636,3,112.5141,-42.6393,-269.4533,2352.0
10637,1,125.9086,-34.1561,-254.2729,3628.0
10637,2,131.7129,-2.6789,-253.8264,4236.0
10637,3,112.5141,-42.6393,-269.4533,2352.0
10640,1,125.9086,-34.1561,-254.2729,3628.0
10640,2,131.7129,-2.6789,-253.8264,4240.0
10640,3,112.5141,-42.6393,-269.4533,2348.0
10641,1,125.9086,-34.1561,-254.2729,3628.0
10641,2,131.7129,-2.4557,-253.8264,4244.0
10641,3,112.5141,-42.6393,-269.4533,2348.0
10643,1,125.9086,-34.1561,-254.2729,3628.0
10643,2,131.7129,-2.4557,-253.6031,4244.0
10643,3,112.5141,-42.6393,-269.4533,2348.0
10644,1,125.9086,-34.1561,-254.2729,3628.0
10644,2,131.7129,-2.4557,-253.6031,4248.0
10644,3,112.5141,-42.6393,-269.4533,2348.0
10646,1,125.9086,-34.1561,-254.2729,3628.0
10646,2,131.7129,-2.4557,-253.6031,4248.0
10646,3,112.5141,-42.6393,-269.4533,2348.0
10647,1,125.9086,-34.1561,-254.2729,3628.0
10647,2,131.7129,-2.4557,-253.6031,4248.0
10647,3,112.5141,-42.6393,-269.4533,2344.0
10650,1,125.9086,-34.1561,-254.2729,3628.0
10650,2,131.7129,-2.4557,-253.6031,4252.0
10650,3,112.5141,-42.4160,-269.4533,2344.0
10651,1,125.9086,-34.1561,-254.2729,3628.0
10651,2,131.7129,-2.4557,-253.6031,4252.0
10651,3,112.5141,-42.4160,-269.4533,2344.0
10655,1,125.9086,-34.1561,-254.2729,3628.0
10655,2,131.7129,-2.4557,-253.6031,4256.0
10655,3,112.5141,-42.1928,-269.4533,2344.0
10657,1,125.9086,-34.1561,-254.2729,3628.0
10657,2,131.7129,-2.4557,-253.6031,4260.0
10657,3,112.5141,-42.1928,-269.4533,2344.0
10658,1,125.9086,-34.1561,-254.2729,3628.0
10658,2,131.7129,-2.4557,-253.6031,4260.0
10658,3,112.5141,-42.1928,-269.4533,2344.0
10659,1,125.9086,-34.1561,-254.2729,3628.0
10659,2,131.7129,-2.4557,-253.6031,4260.0
10659,3,112.5141,-41.9695,-269.4533,2344.0
10661,1,125.9086,-34.3793,-254.2729,3628.0
10661,2,131.7129,-2.4557,-253.6031,4260.0
10661,3,112.2908,-41.9695,-269.4533,2344.0
10663,1,125.9086,-34.3793,-254.2729,3628.0
10663,2,131.7129,-2.4557,-253.6031,4264.0
10663,3,112.2908,-41.9695,-269.2301,2340.0
10666,1,125.9086,-34.3793,-254.2729,3628.0
10666,2,131.7129,-2.4557,-253.6031,4264.0
10666,3,112.2908,-41.9695,-269.2301,2340.0
10669,1,125.9086,-34.3793,-254.2729,3632.0
10669,2,131.7129,-2.4557,-253.6031,4268.0
10669,3,112.2908,-41.9695,-269.2301,2340.0
10670,1,125.9086,-34.3793,-254.2729,3632.0
10670,2,131.7129,-2.4557,-253.6031,4268.0
10670,3,112.2908,-41.9695,-269.2301,2340.0
10673,1,125.9086,-34.3793,-254.2729,3632.0
10673,2,131.7129,-2.4557,-253.6031,4268.0
10673,3,112.2908,-41.7463,-269.2301,2336.0
10674,1,125.9086,-34.6025,-254.2729,3632.0
10674,2,131.7129,-2.4557,-253.6031,4268.0
10674,3,112.2908,-41.7463,-269.2301,2336.0
10676,1,125.9086,-34.6025,-254.2729,3632.0
10676,2,131.7129,-2.2324,-253.6031,4268.0
10676,3,112.2908,-41.7463,-269.2301,2336.0
10678,1,125.9086,-34.6025,-254.2729,3632.0
10678,2,131.7129,-2.2324,-253.6031,4268.0
10678,3,112.2908,-41.7463,-269.2301,2336.0
10681,1,125.9086,-34.6025,-254.2729,3632.0
10681,2,131.7129,-2.2324,-253.6031,4268.0
10681,3,112.2908,-41.7463,-269.2301,2332.0
10684,1,125.9086,-34.8258,-254.2729,3632.0
10684,2,131.7129,-2.2324,-253.6031,4268.0
10684,3,112.2908,-41.7463,-269.2301,2332.0
10685,1,125.9086,-34.8258,-254.2729,3632.0
10685,2,131.7129,-2.2324,-253.6031,4268.0
10685,3,112.2908,-41.7463,-269.2301,2332.0
10687,1,125.9086,-34.8258,-254.2729,3632.0
10687,2,131.7129,-2.2324,-253.6031,4268.0
10687,3,112.2908,-41.7463,-269.2301,2332.0
10688,1,125.9086,-34.8258,-254.2729,3632.0
10688,2,131.7129,-2.2324,-253.6031,4268.0
10688,3,112.2908,-41.7463,-269.2301,2332.0
10689,1,125.9086,-34.8258,-254.2729,3632.0
10689,2,131.7129,-2.2324,-253.6031,4268.0
10689,3,112.2908,-41.7463,-269.2301,2332.0
10691,1,125.9086,-34.8258,-254.2729,3632.0
10691,2,131.7129,-2.2324,-253.6031,4268.0
10691,3,112.2908,-41.7463,-269.2301,2332.0
10692,1,125.9086,-34.8258,-254.2729,3632.0
10692,2,131.7129,-2.2324,-253.6031,4268.0
10692,3,112.2908,-41.7463,-269.2301,2332.0
10696,1,125.9086,-35.0490,-254.4961,3628.0
10696,2,131.7129,-2.2324,-253.6031,4268.0
10696,3,112.2908,-41.5230,-269.2301,2332.0
10697,1,125.9086,-35.0490,-254.4961,3628.0
10697,2,131.4896,-2.2324,-253.6031,4268.0
10697,3,112.0676,-41.5230,-269.2301,2332.0
10700,1,125.9086,-35.0490,-254.4961,3628.0
10700,2,131.4896,-2.2324,-253.6031,4268.0
10700,3,112.0676,-41.5230,-269.0068,2332.0
10702,1,125.9086,-35.0490,-254.4961,3628.0
10702,2,131.4896,-2.2324,-253.6031,4268.0
10702,3,112.0676,-41.5230,-269.0068,2332.0
10703,1,125.9086,-35.0490,-254.4961,3628.0
10703,2,131.4896,-2.2324,-253.6031,4264.0
10703,3,112.0676,-41.5230,-269.0068,2332.0
10704,1,125.9086,-35.0490,-254.4961,3628.0
10704,2,131.4896,-2.0092,-253.6031,4264.0
10704,3,112.0676,-41.5230,-269.0068,2332.0
10706,1,125.9086,-35.0490,-254.4961,3628.0
10706,2,131.4896,-2.0092,-253.6031,4264.0
10706,3,112.0676,-41.5230,-269.0068,2332.0
10707,1,125.9086,-35.0490,-254.4961,3628.0
10707,2,131.4896,-2.0092,-253.6031,4264.0
10707,3,112.0676,-41.5230,-269.0068,2332.0
10708,1,125.9086,-35.0490,-254.4961,3624.0
10708,2,131.4896,-2.0092,-253.6031,4264.0
10708,3,112.0676,-41.5230,-269.0068,2332.0
10711,1,125.9086,-35.2723,-254.4961,3624.0
10711,2,131.4896,-2.0092,-253.6031,4260.0
10711,3,112.0676,-41.5230,-269.0068,2336.0
10712,1,125.9086,-35.2723,-254.4961,3624.0
10712,2,131.4896,-2.0092,-253.6031,4260.0
10712,3,111.8443,-41.5230,-269.0068,2336.0
10714,1,125.9086,-35.2723,-254.4961,3624.0
10714,2,131.4896,-2.0092,-253.6031,4260.0
10714,3,111.8443,-41.5230,-269.0068,2336.0
10715,1,125.9086,-35.2723,-254.4961,3624.0
10715,2,131.4896,-2.0092,-253.6031,4260.0
10715,3,111.8443,-41.5230,-269.0068,2336.0
10717,1,125.9086,-35.2723,-254.4961,3624.0
10717,2,131.4896,-2.0092,-253.6031,4260.0
10717,3,111.8443,-41.5230,-269.0068,2336.0
10719,1,125.9086,-35.2723,-254.4961,3620.0
10719,2,131.4896,-2.0092,-253.6031,4256.0
10719,3,111.8443,-41.2998,-269.0068,2340.0
10721,1,125.9086,-35.2723,-254.4961,3620.0
10721,2,131.4896,-2.0092,-253.6031,4256.0
10721,3,111.8443,-41.2998,-269.0068,2340.0
10722,1,125.9086,-35.2723,-254.4961,3620.0
10722,2,131.4896,-2.0092,-253.6031,4256.0
10722,3,111.8443,-41.2998,-269.0068,2340.0
10723,1,125.9086,-35.2723,-254.4961,3620.0
10723,2,131.4896,-2.0092,-253.6031,4256.0
10723,3,111.8443,-41.2998,-269.0068,2340.0
10725,1,125.9086,-35.2723,-254.4961,3620.0
10725,2,131.4896,-2.0092,-253.6031,4252.0
10725,3,111.8443,-41.2998,-269.0068,2340.0
10726,1,125.9086,-35.2723,-254.4961,3620.0
10726,2,131.4896,-2.0092,-253.6031,4252.0
10726,3,111.8443,-41.2998,-269.0068,2340.0
10729,1,125.9086,-35.4955,-254.4961,3620.0
10729,2,131.4896,-2.0092,-253.6031,4252.0
10729,3,111.6211,-41.2998,-268.7836,2344.0
10730,1,125.9086,-35.4955,-254.4961,3620.0
10730,2,131.4896,-2.0092,-253.6031,4252.0
10730,3,111.6211,-41.2998,-268.7836,2344.0
10733,1,125.9086,-35.4955,-254.4961,3616.0
10733,2,131.4896,-1.7859,-253.6031,4248.0
10733,3,111.6211,-41.2998,-268.7836,2344.0
10734,1,125.9086,-35.4955,-254.4961,3616.0
10734,2,131.4896,-2.0092,-253.6031,4248.0
10734,3,111.6211,-41.2998,-268.7836,2344.0
10736,1,125.9086,-35.4955,-254.4961,3616.0
10736,2,131.4896,-1.7859,-253.6031,4248.0
10736,3,111.6211,-41.2998,-268.7836,2344.0
10737,1,125.9086,-35.4955,-254.4961,3616.0
10737,2,131.4896,-1.7859,-253.6031,4248.0
10737,3,111.6211,-41.2998,-268.7836,2344.0
10738,1,125.9086,-35.4955,-254.4961,3616.0
10738,2,131.4896,-1.7859,-253.6031,4248.0
10738,3,111.6211,-41.2998,-268.7836,2344.0
10740,1,125.9086,-35.4955,-254.4961,3616.0
10740,2,131.4896,-1.7859,-253.6031,4244.0
10740,3,111.6211,-41.0766,-268.7836,2344.0
10741,1,125.9086,-35.4955,-254.4961,3616.0
10741,2,131.4896,-1.7859,-253.6031,4244.0
10741,3,111.6211,-41.0766,-268.7836,2348.0
10745,1,125.6854,-35.4955,-254.4961,3612.0
10745,2,131.4896,-1.7859,-253.6031,4244.0
10745,3,111.6211,-41.0766,-268.5604,2348.0
10747,1,125.6854,-35.7188,-254.4961,3612.0
10747,2,131.4896,-1.7859,-253.6031,4244.0
10747,3,111.6211,-41.0766,-268.5604,2348.0
10748,1,125.6854,-35.7188,-254.4961,3612.0
10748,2,131.4896,-1.7859,-253.6031,4244.0
10748,3,111.6211,-41.0766,-268.5604,2348.0
10749,1,125.6854,-35.7188,-254.4961,3612.0
10749,2,131.4896,-1.7859,-253.6031,4244.0
10749,3,111.6211,-41.0766,-268.5604,2348.0
10751,1,125.6854,-35.7188,-254.4961,3612.0
10751,2,131.4896,-1.7859,-253.6031,4244.0
10751,3,111.6211,-41.0766,-268.5604,2348.0
10752,1,125.6854,-35.7188,-254.4961,3612.0
10752,2,131.4896,-1.7859,-253.6031,4244.0
10752,3,111.6211,-41.0766,-268.5604,2348.0
10753,1,125.6854,-35.7188,-254.4961,3612.0
10753,2,131.4896,-1.7859,-253.6031,4244.0
10753,3,111.6211,-41.0766,-268.5604,2348.0
10756,1,125.6854,-35.7188,-254.4961,3612.0
10756,2,131.4896,-1.7859,-253.6031,4240.0
10756,3,111.6211,-41.0766,-268.3371,2348.0
10758,1,125.6854,-35.7188,-254.4961,3612.0
10758,2,131.4896,-1.7859,-253.6031,4240.0
10758,3,111.6211,-41.0766,-268.3371,2348.0
10759,1,125.6854,-35.7188,-254.4961,3612.0
10759,2,131.4896,-2.0092,-253.6031,4240.0
10759,3,111.6211,-41.0766,-268.3371,2348.0
10760,1,125.6854,-35.9420,-254.4961,3612.0
10760,2,131.4896,-2.0092,-253.6031,4244.0
10760,3,111.3979,-41.0766,-268.3371,2348.0
10762,1,125.9086,-35.9420,-254.4961,3612.0
10762,2,131.4896,-2.0092,-253.6031,4244.0
10762,3,111.6211,-41.0766,-268.3371,2352.0
10763,1,125.9086,-35.9420,-254.4961,3612.0
10763,2,131.7129,-2.0092,-253.6031,4244.0
10763,3,111.3979,-41.0766,-268.3371,2352.0
